Chapter,Word,Verse,Book,Translation,Original
5,6,40,3Mc,I,ἡμᾶς
5,7,40,3Mc, , διαπειράζεις 
5,8,40,3Mc,to give,προστάσσων
4,2,47,2Mc,the,τὸν
4,3,47,2Mc,indeed,μὲν
3,15,12,1Mc,in,ἐν
3,16,12,1Mc,he,αὐτῇ
15,13,1,Wsd,the,τὰ
15,14,1,Wsd,each,πάντα
15,1,2,Wsd,and also,καὶ
15,2,2,Wsd,for since,γὰρ
15,3,2,Wsd,if,ἐὰν
15,4,2,Wsd,to sin,ἁμάρτωμεν
15,5,2,Wsd,you,σοί
12,18,8,TbB,good,καλὸν
12,19,8,TbB,to do,ποιῆσαι
12,20,8,TbB,alms,ἐλεημοσύνην
12,21,8,TbB,or,ἢ
12,22,8,TbB,to treasure,θησαυρίσαι
10,11,5,4Mc,hand,χεῖρας
10,12,5,4Mc,he,αὐτοῦ
10,13,5,4Mc,and also,καὶ
10,14,5,4Mc,the,τοὺς
10,15,5,4Mc,foot,πόδας
10,16,5,4Mc, , ἐξήρθρουν 
10,17,5,4Mc,and also,καὶ
10,18,5,4Mc,out of,ἐξ
16,16,12,Sir,he,αὐτοῦ
16,17,12,Sir,to judge,κρινεῖ
16,1,13,Sir,not,οὐκ
16,2,13,Sir,to escape,ἐκφεύξεται
16,3,13,Sir,in,ἐν
7,5,31,Jdt,and also,καὶ
7,6,31,Jdt,not,μὴ
7,7,31,Jdt,to come,ἔλθῃ
5,9,40,3Mc,already by,ἤδη
5,10,40,3Mc,third,τρίτον
4,4,47,2Mc,the,τῆς
4,5,47,2Mc,whole,ὅλης
3,17,12,1Mc,each,πάσας
3,18,12,1Mc,the,τὰς
15,6,2,Wsd,to be,ἐσμεν
15,7,2,Wsd,to know,εἰδότες
15,8,2,Wsd,you,σου
15,9,2,Wsd,the,τὸ
15,10,2,Wsd,might might,κράτος
15,11,2,Wsd,not,οὐχ
12,23,8,TbB,piece of,χρυσίον
12,1,9,TbB,alms,ἐλεημοσύνη
12,2,9,TbB,for since,γὰρ
12,3,9,TbB,out of,ἐκ
12,4,9,TbB,death,θανάτου
10,19,5,4Mc,joint,ἁρμῶν
10,20,5,4Mc, , ἀναμοχλεύοντες ἐξεμέλιζον
10,21,5,4Mc, ,
10,1,6,4Mc,the,τοὺς
10,2,6,4Mc,finger,δακτύλους
10,3,6,4Mc,and also,καὶ
10,4,6,4Mc,the,τοὺς
16,4,13,Sir, , ἁρπάγματι 
16,5,13,Sir,sinful,ἁμαρτωλός
16,6,13,Sir,and also,καὶ
16,7,13,Sir,not,οὐ
16,8,13,Sir,not,μὴ
16,9,13,Sir, , καθυστερήσει 
16,10,13,Sir,endurance,ὑπομονὴ
7,8,31,Jdt,upon,ἐφ’
7,9,31,Jdt,I,ἡμᾶς
7,10,31,Jdt,help,βοήθεια
5,11,40,3Mc,he,αὐτοὺς
5,12,40,3Mc,to disappear,ἀφανίσαι
4,6,47,2Mc,evil,κακίας
4,7,47,2Mc,basic,αἴτιον
3,19,12,1Mc,day,ἡμέρας
3,1,13,1Mc,and also,καὶ
15,12,2,Wsd,to sin,ἁμαρτησόμεθα
15,13,2,Wsd,Yet,δέ
15,14,2,Wsd,to know,εἰδότες
15,15,2,Wsd,because,ὅτι
15,16,2,Wsd,you,σοὶ
15,17,2,Wsd,to reckon,λελογίσμεθα
12,5,9,TbB,to deliver,ῥύεται
12,6,9,TbB,and also,καὶ
12,7,9,TbB,he,αὐτὴ
12,8,9,TbB, , ἀποκαθαριεῖ 
12,9,9,TbB,each,πᾶσαν
12,10,9,TbB,sin,ἁμαρτίαν
10,5,6,4Mc,arm,βραχίονας
10,6,6,4Mc,and also,καὶ
10,7,6,4Mc,the,τὰ
10,8,6,4Mc,leg,σκέλη
10,9,6,4Mc,and also,καὶ
10,10,6,4Mc,the,τοὺς
10,11,6,4Mc, , ἀγκῶνας 
10,12,6,4Mc,to,περιέκλων
16,11,13,Sir,devout,εὐσεβοῦς
16,1,14,Sir,each,πάσῃ
16,2,14,Sir,alms,ἐλεημοσύνῃ
16,3,14,Sir,doing,ποιήσει
16,4,14,Sir,place,τόπον
7,11,31,Jdt,to do,ποιήσω
7,12,31,Jdt,down,κατὰ
7,13,31,Jdt,the,τὰ
5,13,40,3Mc,and also,καὶ
5,14,40,3Mc,again afresh,πάλιν
5,15,40,3Mc,upon,ἐπὶ
4,8,47,2Mc, , Μενέλαον 
4,9,47,2Mc,to release,ἀπέλυσεν
4,10,47,2Mc,the,τῶν
3,2,13,1Mc,to hear,ἤκουσεν
3,3,13,1Mc, , Σήρων 
3,4,13,1Mc,the,ὁ
15,1,3,Wsd,the,τὸ
15,2,3,Wsd,for since,γὰρ
15,3,3,Wsd,to understand,ἐπίστασθαί
15,4,3,Wsd,you,σε
15,5,3,Wsd,whole,ὁλόκληρος
12,11,9,TbB,the,οἱ
12,12,9,TbB,to do,ποιοῦντες
12,13,9,TbB,alms,ἐλεημοσύνας
12,14,9,TbB,and also,καὶ
12,15,9,TbB,righteousness,δικαιοσύνας
12,16,9,TbB,to fill,πλησθήσονται
10,1,7,4Mc,and also,καὶ
10,2,7,4Mc,down,κατὰ
10,3,7,4Mc,not one,μηδένα
10,4,7,4Mc,manner,τρόπον
10,5,7,4Mc,to have,ἰσχύοντες
16,5,14,Sir,each,ἕκαστος
16,6,14,Sir,down,κατὰ
16,7,14,Sir,the,τὰ
16,8,14,Sir,work,ἔργα
7,14,31,Jdt,declaration,ῥήματα
7,15,31,Jdt,you,ὑμῶν
7,1,32,Jdt,and also,καὶ
5,16,40,3Mc,the,τῶν
5,17,40,3Mc,matter,πραγμάτων
4,11,47,2Mc,to accuse,κατηγορημένων
4,12,47,2Mc,the,τοῖς
3,5,13,1Mc,ruler,ἄρχων
3,6,13,1Mc,the,τῆς
15,6,3,Wsd,righteousness,δικαιοσύνη
15,7,3,Wsd,and also,καὶ
15,8,3,Wsd,to know,εἰδέναι
15,9,3,Wsd,you,σου
15,10,3,Wsd,the,τὸ
15,11,3,Wsd,might might,κράτος
12,17,9,TbB,life being,ζωῆς
12,1,10,TbB,the,οἱ
12,2,10,TbB,Yet,δὲ
12,3,10,TbB,to sin,ἁμαρτάνοντες
12,4,10,TbB, , πολέμιοί 
10,6,7,4Mc,he,αὐτὸν
10,7,7,4Mc,to strangle,ἄγξαι
10,8,7,4Mc, , περιλύσαντες 
10,9,7,4Mc,the,τὰ
10,10,7,4Mc, , ὄργανα 
10,11,7,4Mc,together with,σὺν
10,12,7,4Mc, , ἄκραις 
10,13,7,4Mc,the,ταῖς
16,9,14,Sir,he,αὐτοῦ
16,10,14,Sir,to find,εὑρήσει
16,1,15,Sir,to find,
16,1,16,Sir,to find,
16,1,17,Sir,not,μὴ
7,2,32,Jdt,to scatter,ἐσκόρπισεν
7,3,32,Jdt,the,τὸν
5,18,40,3Mc,out of,ἐκ
5,19,40,3Mc, , μεταβολῆς 
5,20,40,3Mc,to detach,ἀναλύων
4,13,47,2Mc,Yet,δὲ
4,14,47,2Mc,miserable,ταλαιπώροις
3,7,13,1Mc,ability,δυνάμεως
3,8,13,1Mc,Syria,Συρίας
15,12,3,Wsd,root,ῥίζα
15,13,3,Wsd,immortality,ἀθανασίας
15,1,4,Wsd,nor,οὔτε
15,2,4,Wsd,for since,γὰρ
15,3,4,Wsd,to wander,ἐπλάνησεν
15,4,4,Wsd,I,ἡμᾶς
12,5,10,TbB,to go,εἰσιν
12,6,10,TbB,the,τῆς
12,7,10,TbB,self him,ἑαυτῶν
12,8,10,TbB,life being,ζωῆς
12,1,11,TbB,not,οὐ
10,14,7,4Mc,the,τῶν
10,15,7,4Mc,finger,δακτύλων
10,16,7,4Mc, , κορυφαῖς ἀπεσκύθιζον
10,17,7,4Mc, ,
10,1,8,4Mc,and also,καὶ
10,2,8,4Mc,at once,εὐθέως
10,3,8,4Mc,to lead,ἦγον
16,2,17,Sir,to say,εἴπῃς
16,3,17,Sir,because,ὅτι
16,4,17,Sir,from,ἀπὸ
16,5,17,Sir,lord,κυρίου
16,6,17,Sir,to hide,κρυβήσομαι
7,4,32,Jdt,people,λαὸν
7,5,32,Jdt,into,εἰς
7,6,32,Jdt,the,τὴν
5,21,40,3Mc,the,τὰ
5,22,40,3Mc,you,σοὶ
4,15,47,2Mc,one,οἵτινες
4,16,47,2Mc,if,εἰ
3,9,13,1Mc,because,ὅτι
3,10,13,1Mc,to,ἤθροισεν
15,5,4,Wsd,human,ἀνθρώπων
15,6,4,Wsd, , κακότεχνος 
15,7,4,Wsd,thought,ἐπίνοια
15,8,4,Wsd,neither,οὐδὲ
15,9,4,Wsd, , σκιαγράφων 
15,10,4,Wsd,toil,πόνος
12,2,11,TbB,not,μὴ
12,3,11,TbB,to hide,κρύψω
12,4,11,TbB,from,ἀφ’
12,5,11,TbB,you,ὑμῶν
12,6,11,TbB,each,πᾶν
10,4,8,4Mc,upon,ἐπὶ
10,5,8,4Mc,the,τὸν
10,6,8,4Mc,wheel,τροχόν
10,7,8,4Mc,about,περὶ
10,8,8,4Mc,who,ὃν
10,9,8,4Mc,out of,ἐκ
16,7,17,Sir,and also,καὶ
16,8,17,Sir,out of,ἐξ
16,9,17,Sir,height height,ὕψους
16,10,17,Sir,who,τίς
16,11,17,Sir,I,μου
16,12,17,Sir,to remember,μνησθήσεται
7,7,32,Jdt,self him,ἑαυτοῦ
7,8,32,Jdt,camp,παρεμβολήν
7,9,32,Jdt,and also,καὶ
5,23,40,3Mc,to suppose,δεδογμένα
5,1,41,3Mc,who,ὧν
4,17,47,2Mc,and also,καὶ
4,18,47,2Mc,upon,ἐπὶ
3,11,13,1Mc,Judas,Ιουδας
3,12,13,1Mc, , ἄθροισμα 
3,13,13,1Mc,and also,καὶ
15,11,4,Wsd,unfruitful,ἄκαρπος
15,12,4,Wsd,appearance,εἶδος
15,13,4,Wsd,to spill,σπιλωθὲν
15,14,4,Wsd, , χρώμασιν 
15,15,4,Wsd,to reconcile,διηλλαγμένοις
15,1,5,Wsd,who,ὧν
12,7,11,TbB,declaration,ῥῆμα
12,8,11,TbB,to say,εἴρηκα
12,9,11,TbB,indeed,δή
12,10,11,TbB,mystery,μυστήριον
12,11,11,TbB,king,βασιλέως
10,10,8,4Mc, , σπονδύλων ἐκμελιζόμενος 
10,11,8,4Mc,to see,ἑώρα
10,12,8,4Mc,the,τὰς
10,13,8,4Mc,self him,ἑαυτοῦ
10,14,8,4Mc,flesh,σάρκας
10,15,8,4Mc, , περιλακιζομένας 
10,16,8,4Mc,and also,καὶ
10,17,8,4Mc,down,κατὰ
16,13,17,Sir,in,ἐν
16,14,17,Sir,people,λαῷ
16,15,17,Sir,more,πλείονι
16,16,17,Sir,not,οὐ
16,17,17,Sir,not,μὴ
7,10,32,Jdt,upon,ἐπὶ
7,11,32,Jdt,the,τὰ
5,2,41,3Mc,for the,χάριν
5,3,41,3Mc,the,ἡ
4,19,47,2Mc,Scythian,Σκυθῶν
4,20,47,2Mc,to say,ἔλεγον
3,14,13,1Mc,assembly assembly,ἐκκλησίαν
3,15,13,1Mc,faithful trusthworthy,πιστῶν
15,2,5,Wsd,sight,ὄψις
15,3,5,Wsd,unthinking,ἄφροσιν
15,4,5,Wsd,into,εἰς
15,5,5,Wsd,desire longing,ὄρεξιν
15,6,5,Wsd,to come,ἔρχεται
12,12,11,TbB,to hide,κρύψαι
12,13,11,TbB,good,καλόν
12,14,11,TbB,the,τὰ
12,15,11,TbB,Yet,δὲ
12,16,11,TbB,work,ἔργα
10,18,8,4Mc,viscus bowels,σπλάγχνων
10,19,8,4Mc, , σταγόνας 
10,20,8,4Mc,blood,αἵματος
10,21,8,4Mc,to,ἀπορρεούσας
10,1,9,4Mc,to be,μέλλων
10,2,9,4Mc,Yet,δὲ
16,18,17,Sir,to know,γνωσθῶ
16,19,17,Sir,who,τίς
16,20,17,Sir,for since,γὰρ
16,21,17,Sir,the,ἡ
16,22,17,Sir,cold weather,ψυχή
7,12,32,Jdt,wall,τείχη
7,13,32,Jdt,and also,καὶ
7,14,32,Jdt,the,τοὺς
5,4,41,3Mc,city,πόλις
5,5,41,3Mc,because of,διὰ
4,21,47,2Mc,to release,ἀπελύθησαν
4,22,47,2Mc,beyond reproach,ἀκατάγνωστοι
3,16,13,1Mc,after,μετ’
3,17,13,1Mc,he,αὐτοῦ
15,7,5,Wsd, , ποθεῖ 
15,8,5,Wsd,and,τε
15,9,5,Wsd,dead,νεκρᾶς
15,10,5,Wsd,icon,εἰκόνος
15,11,5,Wsd,appearance,εἶδος
15,12,5,Wsd, , ἄπνουν
15,13,5,Wsd, ,
12,17,11,TbB,the,τοῦ
12,18,11,TbB,god,θεοῦ
12,19,11,TbB,to to,ἀνακαλύπτειν
12,20,11,TbB, , ἐνδόξως
12,21,11,TbB, ,
12,1,12,TbB,and also,καὶ
10,3,9,4Mc,to die,ἀποθνῄσκειν
10,4,9,4Mc,to say,ἔφη
10,1,10,4Mc,I,ἡμεῖς
10,2,10,4Mc,indeed,μέν
10,3,10,4Mc,O,ὦ
10,4,10,4Mc, ,μιαρώτατε
10,5,10,4Mc,tyrant,τύραννε
16,23,17,Sir,I,μου
16,24,17,Sir,in,ἐν
16,25,17,Sir, , ἀμετρήτῳ 
16,26,17,Sir,creation,κτίσει
16,1,18,Sir,to see,ἰδοὺ
16,2,18,Sir,the,ὁ
7,15,32,Jdt,tower,πύργους
7,16,32,Jdt,the,τῆς
5,6,41,3Mc,the,τὴν
5,7,41,3Mc,expectation,προσδοκίαν
4,23,47,2Mc,this,τούτοις
4,24,47,2Mc,death,θάνατον
4,25,47,2Mc,to,ἐπέκρινεν
3,18,13,1Mc,and also,καὶ
3,19,13,1Mc,to go,ἐκπορευομένων
15,1,6,Wsd,wicked,κακῶν
15,2,6,Wsd, , ἐρασταὶ 
15,3,6,Wsd,worthy,ἄξιοί
15,4,6,Wsd,and,τε
15,5,6,Wsd,such,τοιούτων
12,2,12,TbB,now,νῦν
12,3,12,TbB,when,ὅτε
12,4,12,TbB,to pray,προσηύξω
12,5,12,TbB,you,σὺ
12,6,12,TbB,and also,καὶ
10,6,10,4Mc,because of,διὰ
10,7,10,4Mc,chastisement education,παιδείαν
10,8,10,4Mc,and also,καὶ
10,9,10,4Mc,virtue,ἀρετὴν
10,10,10,4Mc,god,θεοῦ
10,11,10,4Mc,this,ταῦτα
10,12,10,4Mc,to suffer,πάσχομεν
16,3,18,Sir,sky,οὐρανὸς
16,4,18,Sir,and also,καὶ
16,5,18,Sir,the,ὁ
16,6,18,Sir,sky,οὐρανὸς
16,7,18,Sir,the,τοῦ
16,8,18,Sir,sky,οὐρανοῦ
7,17,32,Jdt,city,πόλεως
7,18,32,Jdt,he,αὐτῶν
7,19,32,Jdt,to depart,ἀπῆλθον
5,8,41,3Mc,to trouble,ὀχλεῖ
5,9,41,3Mc,and also,καὶ
5,10,41,3Mc,to,πληθύουσα
4,1,48,2Mc,quickly cursory,ταχέως
4,2,48,2Mc,consequently,οὖν
3,20,13,1Mc,into,εἰς
3,21,13,1Mc,war,πόλεμον
15,6,6,Wsd,hope,ἐλπίδων
15,7,6,Wsd,and also,καὶ
15,8,6,Wsd,the,οἱ
15,9,6,Wsd, , δρῶντες 
15,10,6,Wsd,and also,καὶ
15,11,6,Wsd,the,οἱ
15,12,6,Wsd, , ποθοῦντες 
15,13,6,Wsd,and also,καὶ
12,7,12,TbB,the,ἡ
12,8,12,TbB,bride,νύμφη
12,9,12,TbB,you,σου
12,10,12,TbB,Sarah,Σαρρα
12,11,12,TbB,I,ἐγὼ
10,1,11,4Mc,you,σὺ
10,2,11,4Mc,Yet,δὲ
10,3,11,4Mc,because of,διὰ
10,4,11,4Mc,the,τὴν
10,5,11,4Mc,lack of,ἀσέβειαν
10,6,11,4Mc,and also,καὶ
10,7,11,4Mc, , μιαιφονίαν 
16,9,18,Sir,abyss,ἄβυσσος
16,10,18,Sir,and also,καὶ
16,11,18,Sir,earth,γῆ
16,12,18,Sir,in,ἐν
16,13,18,Sir,the,τῇ
16,14,18,Sir,oversight,ἐπισκοπῇ
7,20,32,Jdt,and also,καὶ
7,21,32,Jdt,the,τὰς
7,22,32,Jdt,woman,γυναῖκας
5,11,41,3Mc,mob,συστροφαῖς
5,12,41,3Mc,already by,ἤδη
4,3,48,2Mc,the,τὴν
4,4,48,2Mc,unjust,ἄδικον
3,1,14,1Mc,and also,καὶ
15,14,6,Wsd,the,οἱ
15,15,6,Wsd,to revere,σεβόμενοι
15,1,7,Wsd,and also,καὶ
15,2,7,Wsd,for since,γὰρ
15,3,7,Wsd,potter,κεραμεὺς
15,4,7,Wsd,tender as,ἁπαλὴν
12,12,12,TbB,to bring,προσήγαγον
12,13,12,TbB,the,τὸ
12,14,12,TbB,memory,μνημόσυνον
12,15,12,TbB,the,τῆς
12,16,12,TbB,prayer,προσευχῆς
12,17,12,TbB,you,ὑμῶν
10,8,11,4Mc,endless,ἀκαταλύτους
10,9,11,4Mc,to endurance,καρτερήσεις
10,10,11,4Mc,torment,βασάνους
10,1,12,4Mc,and also,καὶ
10,2,12,4Mc,this,τούτου
10,3,12,4Mc, , θανόντος ἀδελφοπρεπῶς 
10,4,12,4Mc,the,τὸν
10,5,12,4Mc,fourth,τέταρτον
16,15,18,Sir,he,αὐτοῦ
16,16,18,Sir,to shake,σαλευθήσονται
16,1,19,Sir,at,ἅμα
16,2,19,Sir,the,τὰ
16,3,19,Sir,mount,ὄρη
7,23,32,Jdt,and also,καὶ
7,24,32,Jdt,the,τὰ
7,25,32,Jdt,child,τέκνα
5,13,41,3Mc,and also,καὶ
5,14,41,3Mc,to endanger,κινδυνεύει
4,5,48,2Mc,damage,ζημίαν
4,6,48,2Mc,to,ὑπέσχον
4,7,48,2Mc,the,οἱ
3,2,14,1Mc,to say,εἶπεν
3,3,14,1Mc,to do,ποιήσω
15,5,7,Wsd,earth,γῆν
15,6,7,Wsd,to distress,θλίβων
15,7,7,Wsd, , ἐπίμοχθον 
15,8,7,Wsd,to mold,πλάσσει
15,9,7,Wsd,toward,πρὸς
15,10,7,Wsd, , ὑπηρεσίαν 
12,18,12,TbB,in,ἐνώπιον
12,19,12,TbB,the,τοῦ
12,20,12,TbB,holy,ἁγίου
12,21,12,TbB,and also,καὶ
10,6,12,4Mc,to,ἐπεσπῶντο
10,7,12,4Mc,to say,λέγοντες
10,1,13,4Mc,not,μὴ
10,2,13,4Mc,to be,μανῇς
10,3,13,4Mc,and also,καὶ
10,4,13,4Mc,you,σὺ
16,4,19,Sir,and also,καὶ
16,5,19,Sir,the,τὰ
16,6,19,Sir,foundation establishing,θεμέλια
16,7,19,Sir,the,τῆς
16,8,19,Sir,earth,γῆς
7,26,32,Jdt,into,εἰς
7,27,32,Jdt,the,τοὺς
7,28,32,Jdt,house,οἴκους
5,15,41,3Mc,many times,πολλάκις
5,16,41,3Mc,to spoliate,διαρπασθῆναι
4,8,48,2Mc,about,περὶ
4,9,48,2Mc,city,πόλεως
3,4,14,1Mc,myself,ἐμαυτῷ
3,5,14,1Mc,name,ὄνομα
15,11,7,Wsd,I,ἡμῶν
15,12,7,Wsd,one,ἓν
15,13,7,Wsd,each,ἕκαστον
15,14,7,Wsd,but,ἀλλ’
15,15,7,Wsd,out of,ἐκ
15,16,7,Wsd,the,τοῦ
12,22,12,TbB,when,ὅτε
12,23,12,TbB,to bury,ἔθαπτες
12,24,12,TbB,the,τοὺς
12,25,12,TbB,dead,νεκρούς
12,26,12,TbB,likewise,ὡσαύτως
12,27,12,TbB,to,συμπαρήμην
10,5,13,4Mc,the,τοῖς
10,6,13,4Mc,brother,ἀδελφοῖς
10,7,13,4Mc,you,σου
10,8,13,4Mc,the,τὴν
10,9,13,4Mc,he,αὐτὴν
10,10,13,4Mc,mania,μανίαν
10,11,13,4Mc,but,ἀλλὰ
16,9,19,Sir,in,ἐν
16,10,19,Sir,the,τῷ
16,11,19,Sir,to look,ἐπιβλέψαι
16,12,19,Sir,into,εἰς
16,13,19,Sir,he,αὐτὰ
7,29,32,Jdt,he,αὐτῶν
7,30,32,Jdt,to send,ἀπέστειλαν
7,31,32,Jdt,and also,καὶ
5,1,42,3Mc,from where,ὅθεν
5,2,42,3Mc,the,ὁ
4,10,48,2Mc,and also,καὶ
4,11,48,2Mc,assembly district,δήμων
4,12,48,2Mc,and also,καὶ
3,6,14,1Mc,and also,καὶ
3,7,14,1Mc,to glorify,δοξασθήσομαι
15,17,7,Wsd,he,αὐτοῦ
15,18,7,Wsd,clay,πηλοῦ
15,19,7,Wsd, , ἀνεπλάσατο 
15,20,7,Wsd,the,τά
15,21,7,Wsd,and,τε
15,22,7,Wsd,the,τῶν
12,28,12,TbB,you,σοι
12,1,13,TbB,and also,καὶ
12,2,13,TbB,when,ὅτε
12,3,13,TbB,not,οὐκ
12,4,13,TbB,to hesitate,ὤκνησας
10,12,13,4Mc,to persuade,πεισθεὶς
10,13,13,4Mc,the,τῷ
10,14,13,4Mc,king,βασιλεῖ
10,15,13,4Mc,to save,σῷζε
10,16,13,4Mc,yourself,σεαυτόν
10,1,14,4Mc,the,ὁ
16,14,19,Sir,trembling,τρόμῳ
16,15,19,Sir,to,συσσείονται
16,1,20,Sir,and also,καὶ
16,2,20,Sir,upon,ἐπ’
16,3,20,Sir,he,αὐτοῖς
7,32,32,Jdt,to be,ἦσαν
7,33,32,Jdt,in,ἐν
7,34,32,Jdt,depth,ταπεινώσει
5,3,42,3Mc,down,κατὰ
5,4,42,3Mc,each,πάντα
5,5,42,3Mc, , Φάλαρις 
4,13,48,2Mc,the,τῶν
4,14,48,2Mc,outer temple,ἱερῶν
3,8,14,1Mc,in,ἐν
3,9,14,1Mc,the,τῇ
15,23,7,Wsd,clean,καθαρῶν
15,24,7,Wsd,work,ἔργων
15,25,7,Wsd,servile,δοῦλα
15,26,7,Wsd,vessel,σκεύη
12,5,13,TbB,to stand,ἀναστῆναι
12,6,13,TbB,and also,καὶ
12,7,13,TbB,to leave,καταλιπεῖν
12,8,13,TbB,the,τὸ
12,9,13,TbB,breakfast,ἄριστόν
10,2,14,4Mc,Yet,δὲ
10,3,14,4Mc,he,αὐτοῖς
10,4,14,4Mc,to say,ἔφη
10,5,14,4Mc,not,οὐχ
10,6,14,4Mc,thusly,οὕτως
10,7,14,4Mc, , καυστικώτερον 
10,8,14,4Mc,to have,ἔχετε
16,4,20,Sir,not,οὐ
16,5,20,Sir,to understand,διανοηθήσεται
16,6,20,Sir,heart,καρδία
16,7,20,Sir,and also,καὶ
16,8,20,Sir,the,τὰς
16,9,20,Sir,way,ὁδοὺς
7,35,32,Jdt,much,πολλῇ
7,36,32,Jdt,in,ἐν
5,6,42,3Mc,king,βασιλεὺς
5,7,42,3Mc, , ἐμπληθυνθεὶς ἀλογιστίας 
5,8,42,3Mc,and also,καὶ
4,15,48,2Mc,vessel,σκευῶν
4,16,48,2Mc, , προηγορήσαντες
4,17,48,2Mc, ,
3,10,14,1Mc,kingdom,βασιλείᾳ
3,11,14,1Mc,and also,καὶ
15,27,7,Wsd,the,τά
15,28,7,Wsd,and,τε
15,29,7,Wsd,contrary opposite,ἐναντία
15,30,7,Wsd,each,πάντα
15,31,7,Wsd,similarly,ὁμοίως
12,10,13,TbB,you,σου
12,11,13,TbB,so that,ὅπως
12,12,13,TbB,to depart,ἀπελθὼν
12,13,13,TbB, , περιστείλῃς 
12,14,13,TbB,the,τὸν
12,15,13,TbB,dead,νεκρόν
10,9,14,4Mc,down,κατ’
10,10,14,4Mc,I,ἐμοῦ
10,11,14,4Mc,the,τὸ
10,12,14,4Mc,fire,πῦρ
10,13,14,4Mc,so that,ὥστε
10,14,14,4Mc,I,με
10,15,14,4Mc, , δειλανδρῆσαι
16,10,20,Sir,he,αὐτοῦ
16,11,20,Sir,who,τίς
16,12,20,Sir,to ponder,ἐνθυμηθήσεται
16,1,21,Sir,and also,καὶ
16,2,21,Sir, , καταιγίς 
16,3,21,Sir,who,ἣν
7,37,32,Jdt,the,τῇ
7,38,32,Jdt,city,πόλει
5,9,42,3Mc,the,τὰς
5,10,42,3Mc,to become,γινομένας
5,11,42,3Mc,toward,πρὸς
4,1,49,2Mc,because of,δι’
4,2,49,2Mc,who,ἣν
3,12,14,1Mc,to fight,πολεμήσω
3,13,14,1Mc,the,τὸν
15,32,7,Wsd,this,τούτων
15,33,7,Wsd,Yet,δὲ
15,34,7,Wsd,other,ἑτέρου
15,35,7,Wsd,who,τίς
15,36,7,Wsd,each,ἑκάστου
12,16,13,TbB,not,οὐκ
12,17,13,TbB,to not,ἔλαθές
12,18,13,TbB,I,με
12,19,13,TbB,do,ἀγαθοποιῶν
12,20,13,TbB,but,ἀλλὰ
12,21,13,TbB,together with,σὺν
10,16,14,4Mc, ,
10,1,15,4Mc,the,τὸν
10,2,15,4Mc, ,μὰ 
10,3,15,4Mc,fortunate blessed,μακάριον
10,4,15,4Mc,the,τῶν
10,5,15,4Mc,brother,ἀδελφῶν
10,6,15,4Mc,I,μου
16,4,21,Sir,not,οὐκ
16,5,21,Sir,to see,ὄψεται
16,6,21,Sir,human,ἄνθρωπος
16,7,21,Sir,the,τὰ
16,8,21,Sir,Yet,δὲ
5,12,42,3Mc,oversight,ἐπισκοπὴν
5,13,42,3Mc,the,τῶν
4,3,49,2Mc,basis,αἰτίαν
4,4,49,2Mc,and also,καὶ
4,5,49,2Mc,Tyrian,Τύριοι
3,14,14,1Mc,Judas,Ιουδαν
3,15,14,1Mc,and also,καὶ
15,37,7,Wsd,to be,ἐστὶν
15,38,7,Wsd,the,ἡ
15,39,7,Wsd, ,χρῆσις
15,40,7,Wsd,judge,κριτὴς
12,22,13,TbB,you,σοὶ
12,23,13,TbB,to be,ἤμην
12,1,14,TbB,and also,καὶ
12,2,14,TbB,now,νῦν
10,7,15,4Mc,death,θάνατον
10,8,15,4Mc,and also,καὶ
10,9,15,4Mc,the,τὸν
10,10,15,4Mc,age,αἰώνιον
10,11,15,4Mc,the,τοῦ
10,12,15,4Mc,tyrant,τυράννου
16,9,21,Sir,more,πλείονα
16,10,21,Sir,the,τῶν
16,11,21,Sir,work,ἔργων
16,12,21,Sir,he,αὐτοῦ
16,13,21,Sir,in,ἐν
5,14,42,3Mc,Jewish,Ιουδαίων
5,15,42,3Mc,in,ἐν
4,6,49,2Mc, , μισοπονηρήσαντες 
4,7,49,2Mc,the,τὰ
4,8,49,2Mc,toward,πρὸς
3,16,14,1Mc,the,τοὺς
3,17,14,1Mc,together with,σὺν
15,41,7,Wsd,the,ὁ
15,42,7,Wsd, , πηλουργός
15,43,7,Wsd, ,
15,1,8,Wsd,and also,καὶ
15,2,8,Wsd, , κακόμοχθος 
15,3,8,Wsd,god,θεὸν
15,4,8,Wsd,foolish,μάταιον
12,3,14,TbB,to send,ἀπέστειλέν
12,4,14,TbB,I,με
12,5,14,TbB,the,ὁ
12,6,14,TbB,god,θεὸς
12,7,14,TbB,to cure,ἰάσασθαί
12,8,14,TbB,you,σε
10,13,15,4Mc,ruination destruction,ὄλεθρον
10,14,15,4Mc,and also,καὶ
10,15,15,4Mc,the,τὸν
10,16,15,4Mc,eternal,ἀΐδιον
10,17,15,4Mc,the,τῶν
10,18,15,4Mc,devout,εὐσεβῶν
16,14,21,Sir,hidden,ἀποκρύφοις
16,1,22,Sir,work,ἔργα
16,2,22,Sir,righteousness,δικαιοσύνης
16,3,22,Sir,who,τίς
16,4,22,Sir,to proclaim,ἀναγγελεῖ
5,16,42,3Mc,he,αὐτῷ
5,17,42,3Mc, , μεταβολὰς 
5,18,42,3Mc,the,τῆς
4,9,49,2Mc,the,τὴν
4,10,49,2Mc, , κηδείαν 
4,11,49,2Mc,he,αὐτῶν
3,18,14,1Mc,he,αὐτῷ
3,19,14,1Mc,the,τοὺς
